gid,st_x,st_y
1041067,-16.23,42.599998
1041068,-16.34,42.805
1041069,-16.451,43.008999
1041070,-16.562,43.214001
1041071,-16.674,43.417999
1041072,-16.787001,43.622002
1041073,-16.9,43.827
1041074,-17.014999,44.030998
1041075,-17.129999,44.234001
1041076,-17.246,44.438
1041077,-17.363001,44.641998
1041078,-17.48,44.845001
1041079,-17.599001,45.049
1041080,-17.718,45.251999
1041081,-17.837999,45.455002
1041082,-17.959,45.658001
1041083,-18.080999,45.861
1041084,-18.204,46.063999
1041085,-18.327999,46.266998
1041086,-18.452,46.469002
1041087,-18.577999,46.671001
1041088,-18.704,46.874001
1041089,-18.832001,47.076
1041090,-18.959999,47.278
1041091,-19.089001,47.479
1041092,-19.219999,47.681
1041093,-19.351,47.882999
1041094,-19.483999,48.084
1041095,-19.617001,48.285
1041096,-19.750999,48.486
1041097,-19.886999,48.687
1041098,-20.024,48.888
1041099,-20.162001,49.088001
1041100,-20.299999,49.289001
1041101,-20.440001,49.488998
1041102,-20.582001,49.688999
1041103,-20.724001,49.889
1041104,-20.867001,50.089001
1041105,-21.011999,50.287998
1041106,-21.158001,50.487999
1041107,-21.305,50.687
1041108,-21.454,50.886002
1041109,-21.603001,51.084999
1041110,-21.754,51.283001
1041111,-21.907,51.481998
1041112,-22.059999,51.68
1041113,-22.215,51.877998
1041114,-22.372,52.076
1041115,-22.528999,52.272999
1041116,-22.688999,52.471001
1041117,-22.849001,52.667999
1041118,-23.011,52.865002
1041119,-23.174999,53.061001
1041120,-23.34,53.257999
1041121,-23.506001,53.453999
1041122,-23.674,53.650002
1041123,-23.844,53.846001
1041124,-24.014999,54.041
1041125,-24.188,54.237
1041126,-24.363001,54.431999
1041127,-24.539,54.626999
1041128,-24.716999,54.820999
1041129,-24.896,55.014999
1041130,-25.077999,55.209
1041131,-25.261,55.403
1041132,-25.445999,55.597
1041133,-25.632,55.790001
1041134,-25.820999,55.983002
1041135,-26.011999,56.174999
1041136,-26.204,56.368
1041137,-26.398001,56.560001
1041138,-26.594999,56.750999
1041139,-26.792999,56.943001
1041140,-26.993999,57.133999
1041141,-27.195999,57.325001
1041142,-27.400999,57.514999
1041143,-27.607,57.705002
1041144,-27.816,57.895
1041145,-28.027,58.084
1041146,-28.240999,58.272999
1041147,-28.455999,58.462002
1041148,-28.674999,58.650002
1041149,-28.895,58.838001
1041150,-29.118,59.026001
1041151,-29.343,59.213001
1041152,-29.570999,59.400002
1041153,-29.801001,59.585999
1041154,-30.034,59.771999
1041155,-30.268999,59.958
1041156,-30.507,60.143002
1041157,-30.747999,60.327999
1041158,-30.990999,60.512001
1041159,-31.237,60.695999
1041160,-31.486,60.879002
1041161,-31.738001,61.062
1041162,-31.993,61.244999
1041163,-32.250999,61.425999
1041164,-32.512001,61.608002
1041165,-32.776001,61.789001
1041166,-33.042999,61.969002
1041167,-33.313,62.148998
1041168,-33.587002,62.328999
1041169,-33.862999,62.507
1041170,-34.143002,62.686001
1041171,-34.426998,62.862999
1041172,-34.714001,63.041
1041173,-35.004002,63.216999
1041174,-35.298,63.393002
1041175,-35.596001,63.568001
1041176,-35.896999,63.743
1041177,-36.202,63.917
1041178,-36.511002,64.091003
1041179,-36.823002,64.263
1041180,-37.139999,64.435997
1041181,-37.460999,64.607002
1041182,-37.785,64.778
1041183,-38.113998,64.947998
1041184,-38.446999,65.116997
1041185,-38.784,65.285004
1041186,-39.125999,65.453003
1041187,-39.472,65.620003
1041188,-39.821999,65.786003
1041189,-40.176998,65.952003
1041190,-40.536999,66.115997
1041191,-40.901001,66.279999
1041192,-41.27,66.443001
1041193,-41.644001,66.605003
1041194,-42.021999,66.765999
1041195,-42.405998,66.926003
1041196,-42.794998,67.084999
1041197,-43.188999,67.242996
1041198,-43.588001,67.400002
1041199,-43.992001,67.556999
1041200,-44.402,67.711998
1041201,-44.817001,67.865997
1041202,-45.237999,68.018997
1041203,-45.664001,68.170998
1041204,-46.096001,68.321999
1041205,-46.534,68.472
1041206,-46.977001,68.620003
1041207,-47.426998,68.767998
1041208,-47.882,68.914001
1041209,-48.342999,69.058998
1041210,-48.811001,69.203003
1041211,-49.285,69.345001
1041212,-49.764,69.487
1041213,-50.250999,69.625999
1041214,-50.743,69.764999
1041215,-51.243,69.902
1041216,-51.748001,70.037003
1041217,-52.261002,70.171997
1041218,-52.779999,70.304001
1041219,-53.305,70.435997
1041220,-53.838001,70.565002
1041221,-54.376999,70.693001
1041222,-54.923,70.82
1041223,-55.476002,70.945
1041224,-56.035999,71.068001
1041225,-56.603001,71.189003
1041226,-57.178001,71.308998
1041227,-57.758999,71.427002
1042000,-9.9110003,28.768999
1042001,-9.9870005,28.979
1042002,-10.064,29.188
1042003,-10.141,29.398001
1042004,-10.219,29.607
1042005,-10.296,29.816
1042006,-10.375,30.025999
1042007,-10.453,30.235001
1042008,-10.532,30.444
1042009,-10.611,30.653
1042010,-10.69,30.863001
1042011,-10.77,31.072001
1042012,-10.85,31.281
1042013,-10.931,31.49
1042014,-11.012,31.698999
1042015,-11.093,31.907
1042016,-11.174,32.116001
1042017,-11.256,32.325001
1042018,-11.339,32.534
1042019,-11.422,32.742001
1042020,-11.505,32.951
1042021,-11.588,33.16
1042022,-11.672,33.368
1042023,-11.756,33.577
1042024,-11.841,33.785
1042025,-11.926,33.993
1042026,-12.012,34.202
1042027,-12.098,34.41
1042028,-12.184,34.618
1042029,-12.271,34.826
1042030,-12.358,35.034
1042031,-12.446,35.242001
1042032,-12.534,35.450001
1042033,-12.623,35.658001
1042034,-12.712,35.866001
1042035,-12.802,36.073002
1042036,-12.892,36.280998
1042037,-12.982,36.488998
1042038,-13.073,36.695999
1042039,-13.165,36.903999
1042040,-13.257,37.111
1042041,-13.349,37.318001
1042042,-13.442,37.525002
1042043,-13.536,37.733002
1042044,-13.63,37.939999
1042045,-13.725,38.146999
1042046,-13.82,38.354
1042047,-13.915,38.560001
1042048,-14.012,38.766998
1042049,-14.108,38.973999
1042050,-14.206,39.18
1042051,-14.304,39.387001
1042052,-14.402,39.592999
1042053,-14.501,39.799999
1042054,-14.601,40.006001
1042055,-14.701,40.212002
1042056,-14.802,40.417999
1042057,-14.904,40.624001
1042058,-15.006,40.830002
1042059,-15.109,41.035999
1042060,-15.212,41.242001
1042061,-15.316,41.448002
1042062,-15.421,41.653
1042063,-15.526,41.859001
1042064,-15.633,42.063999
1042065,-15.739,42.269001
1042066,-15.847,42.473999
1042067,-15.955,42.679001
1042068,-16.063999,42.883999
1042069,-16.174,43.089001
1042070,-16.284,43.293999
1042071,-16.395,43.499001
1042072,-16.507,43.702999
1042073,-16.620001,43.908001
1042074,-16.733,44.112
1042075,-16.847,44.316002
1042076,-16.962,44.52
1042077,-17.077999,44.723999
1042078,-17.195,44.928001
1042079,-17.312,45.132
1042080,-17.43,45.334999
1042081,-17.549999,45.539001
1042082,-17.67,45.742001
1042083,-17.791,45.945999
1042084,-17.912001,46.148998
1042085,-18.035,46.352001
1042086,-18.159,46.554001
1042087,-18.283001,46.757
1042088,-18.409,46.959999
1042089,-18.535,47.161999
1042090,-18.663,47.365002
1042091,-18.791,47.567001
1042092,-18.92,47.769001
1042093,-19.051001,47.971001
1042094,-19.181999,48.172001
1042095,-19.315001,48.374001
1042096,-19.448,48.575001
1042097,-19.583,48.776001
1042098,-19.718,48.978001
1042099,-19.855,49.179001
1042100,-19.993,49.379002
1042101,-20.132,49.580002
1042102,-20.271999,49.779999
1042103,-20.413,49.980999
1042104,-20.556,50.181
1042105,-20.698999,50.381001
1042106,-20.844,50.580002
1042107,-20.99,50.779999
1042108,-21.138,50.979
1042109,-21.285999,51.179001
1042110,-21.436001,51.377998
1042111,-21.587999,51.576
1042112,-21.74,51.775002
1042113,-21.893999,51.973
1042114,-22.049,52.172001
1042115,-22.205999,52.369999
1042116,-22.364,52.567001
1042117,-22.524,52.764999
1042118,-22.684999,52.962002
1042119,-22.847,53.16
1042120,-23.011,53.355999
1042121,-23.177,53.553001
1042122,-23.344,53.75
1042123,-23.511999,53.945999
1042124,-23.681999,54.141998
1042125,-23.854,54.338001
1042126,-24.028,54.533001
1042127,-24.202999,54.728001
1042128,-24.379999,54.923
1042129,-24.558001,55.118
1042130,-24.738001,55.313
1042131,-24.92,55.507
1042132,-25.104,55.701
1042133,-25.290001,55.894001
1042134,-25.476999,56.088001
1042135,-25.667,56.280998
1042136,-25.858,56.473999
1042137,-26.052,56.666
1042138,-26.247,56.858002
1042139,-26.444,57.049999
1042140,-26.643999,57.242001
1042141,-26.844999,57.432999
1042142,-27.049,57.624001
1042143,-27.254,57.814999
1042144,-27.462,58.005001
1042145,-27.672001,58.195
1042146,-27.885,58.383999
1042147,-28.099001,58.574001
1042148,-28.316,58.763
1042149,-28.535999,58.951
1042150,-28.757,59.139
1042151,-28.982,59.327
1042152,-29.208,59.514
1042153,-29.438,59.701
1042154,-29.669001,59.888
1042155,-29.903999,60.074001
1042156,-30.141001,60.259998
1042157,-30.381001,60.445
1042158,-30.622999,60.630001
1042159,-30.868,60.813999
1042160,-31.117001,60.998001
1042161,-31.368,61.181999
1042162,-31.622,61.365002
1042163,-31.879,61.547001
1042164,-32.139,61.729
1042165,-32.402,61.910999
1042166,-32.667999,62.091999
1042167,-32.937,62.271999
1042168,-33.209999,62.452
1042169,-33.486,62.632
1042170,-33.764999,62.811001
1042171,-34.048,62.988998
1042172,-34.334,63.167
1042173,-34.624001,63.344002
1042174,-34.917,63.521
1042175,-35.214001,63.696999
1042176,-35.514999,63.872002
1042177,-35.819,64.046997
1042178,-36.127998,64.221001
1042179,-36.439999,64.393997
1042180,-36.756001,64.567001
1042181,-37.076,64.738998
1042182,-37.400002,64.911003
1042183,-37.729,65.081001
1042184,-38.061001,65.250999
1042185,-38.397999,65.420998
1042186,-38.740002,65.588997
1042187,-39.084999,65.757004
1042188,-39.436001,65.924004
1042189,-39.790001,66.089996
1042190,-40.150002,66.254997
1042191,-40.514,66.418999
1042192,-40.882999,66.583
1042193,-41.257,66.745003
1042194,-41.636002,66.906998
1042195,-42.02,67.068001
1042196,-42.409,67.227997
1042197,-42.803001,67.387001
1042198,-43.202999,67.544998
1042199,-43.608002,67.702003
1042200,-44.018002,67.858002
1042201,-44.433998,68.013
1042202,-44.855,68.167
1042203,-45.282001,68.32
1042204,-45.715,68.471001
1042205,-46.153,68.622002
1042206,-46.598,68.771004
1042207,-47.048,68.918999
1042208,-47.505001,69.066002
1042209,-47.967999,69.211998
1042210,-48.437,69.357002
1042211,-48.911999,69.5
1042212,-49.393002,69.641998
1042213,-49.881001,69.782997
1042214,-50.375999,69.921997
1042215,-50.876999,70.059998
1042216,-51.384998,70.195999
1042217,-51.898998,70.331001
1042218,-52.421001,70.463997
1042219,-52.949001,70.596001
1042220,-53.484001,70.726997
1042221,-54.026001,70.856003
1042222,-54.575001,70.983002
1042223,-55.131001,71.108002
1042224,-55.694,71.232002
1042225,-56.264999,71.355003
1042226,-56.841999,71.474998
1042227,-57.426998,71.594002
1043000,-9.691,28.83
1043001,-9.7670002,29.040001
1043002,-9.8430004,29.25
1043003,-9.9200001,29.459
1043004,-9.9960003,29.669001
1043005,-10.073,29.879
1043006,-10.151,30.087999
1043007,-10.228,30.298
1043008,-10.306,30.507
1043009,-10.385,30.716
1043010,-10.463,30.926001
1043011,-10.542,31.135
1043012,-10.622,31.344
1043013,-10.701,31.554001
1043014,-10.781,31.763
1043015,-10.862,31.972
1043016,-10.943,32.181
1043017,-11.024,32.389999
1043018,-11.105,32.598999
1043019,-11.187,32.807999
1043020,-11.27,33.016998
1043021,-11.352,33.226002
1043022,-11.435,33.433998
1043023,-11.519,33.643002
1043024,-11.603,33.852001
1043025,-11.687,34.060001
1043026,-11.772,34.269001
1043027,-11.857,34.477001
1043028,-11.943,34.686001
1043029,-12.029,34.894001
1043030,-12.115,35.102001
1043031,-12.202,35.311001
1043032,-12.289,35.519001
1043033,-12.377,35.727001
1043034,-12.465,35.935001
1043035,-12.554,36.143002
1043036,-12.643,36.351002
1043037,-12.733,36.558998
1043038,-12.823,36.765999
1043039,-12.914,36.973999
1043040,-13.005,37.181999
1043041,-13.097,37.389
1043042,-13.189,37.597
1043043,-13.282,37.804001
1043044,-13.375,38.012001
1043045,-13.468,38.219002
1043046,-13.563,38.425999
1043047,-13.658,38.632999
1043048,-13.753,38.84
1043049,-13.849,39.047001
1043050,-13.945,39.254002
1043051,-14.042,39.460999
1043052,-14.14,39.667999
1043053,-14.238,39.874001
1043054,-14.337,40.081001
1043055,-14.436,40.286999
1043056,-14.536,40.493999
1043057,-14.637,40.700001
1043058,-14.738,40.905998
1043059,-14.84,41.112
1043060,-14.943,41.318001
1043061,-15.046,41.523998
1043062,-15.15,41.73
1043063,-15.254,41.936001
1043064,-15.359,42.141998
1043065,-15.465,42.347
1043066,-15.572,42.553001
1043067,-15.679,42.757999
1043068,-15.787,42.963001
1043069,-15.896,43.167999
1043070,-16.004999,43.373001
1043071,-16.115,43.577999
1043072,-16.226,43.783001
1043073,-16.337999,43.987999
1043074,-16.450001,44.193001
1043075,-16.563999,44.396999
1043076,-16.677999,44.602001
1043077,-16.792999,44.806
1043078,-16.908001,45.009998
1043079,-17.025,45.214001
1043080,-17.142,45.417999
1043081,-17.26,45.622002
1043082,-17.379,45.826
1043083,-17.499001,46.028999
1043084,-17.620001,46.233002
1043085,-17.742001,46.436001
1043086,-17.864,46.639
1043087,-17.988001,46.841999
1043088,-18.112,47.044998
1043089,-18.238001,47.248001
1043090,-18.364,47.451
1043091,-18.490999,47.653
1043092,-18.620001,47.855
1043093,-18.749001,48.057999
1043094,-18.879999,48.259998
1043095,-19.011,48.462002
1043096,-19.143,48.662998
1043097,-19.277,48.865002
1043098,-19.412001,49.067001
1043099,-19.547001,49.268002
1043100,-19.684,49.469002
1043101,-19.822001,49.669998
1043102,-19.961,49.870998
1043103,-20.101,50.070999
1043104,-20.243,50.271999
1043105,-20.385,50.472
1043106,-20.528999,50.672001
1043107,-20.674,50.872002
1043108,-20.820999,51.071999
1043109,-20.968,51.271999
1043110,-21.117001,51.471001
1043111,-21.267,51.669998
1043112,-21.419001,51.868999
1043113,-21.572001,52.068001
1043114,-21.726,52.266998
1043115,-21.881001,52.465
1043116,-22.038,52.662998
1043117,-22.197001,52.861
1043118,-22.357,53.058998
1043119,-22.518,53.257
1043120,-22.681,53.453999
1043121,-22.844999,53.651001
1043122,-23.011,53.848
1043123,-23.179001,54.044998
1043124,-23.348,54.241001
1043125,-23.518999,54.438
1043126,-23.691,54.633999
1043127,-23.865,54.828999
1043128,-24.041,55.025002
1043129,-24.218,55.220001
1043130,-24.396999,55.415001
1043131,-24.577999,55.610001
1043132,-24.761,55.804001
1043133,-24.945999,55.998001
1043134,-25.132,56.192001
1043135,-25.32,56.386002
1043136,-25.511,56.578999
1043137,-25.702999,56.771999
1043138,-25.896999,56.965
1043139,-26.093,57.157001
1043140,-26.292,57.348999
1043141,-26.492001,57.541
1043142,-26.695,57.731998
1043143,-26.899,57.923
1043144,-27.106001,58.113998
1043145,-27.315001,58.305
1043146,-27.525999,58.494999
1043147,-27.74,58.683998
1043148,-27.955999,58.874001
1043149,-28.174,59.063
1043150,-28.395,59.251999
1043151,-28.618,59.439999
1043152,-28.844,59.627998
1043153,-29.072001,59.814999
1043154,-29.302999,60.001999
1043155,-29.535999,60.188999
1043156,-29.771999,60.375
1043157,-30.011,60.561001
1043158,-30.253,60.747002
1043159,-30.497,60.931999
1043160,-30.743999,61.116001
1043161,-30.993999,61.299999
1043162,-31.247,61.484001
1043163,-31.503,61.667
1043164,-31.763,61.849998
1043165,-32.025002,62.032001
1043166,-32.290001,62.214001
1043167,-32.558998,62.395
1043168,-32.831001,62.575001
1043169,-33.105999,62.755001
1043170,-33.383999,62.935001
1043171,-33.666,63.113998
1043172,-33.952,63.292
1043173,-34.241001,63.470001
1043174,-34.533001,63.647999
1043175,-34.830002,63.824001
1043176,-35.130001,64.0
1043177,-35.432999,64.176003
1043178,-35.741001,64.349998
1043179,-36.053001,64.525002
1043180,-36.368,64.697998
1043181,-36.688,64.871002
1043182,-37.012001,65.042999
1043183,-37.34,65.213997
1043184,-37.672001,65.385002
1043185,-38.008999,65.555
1043186,-38.349998,65.723999
1043187,-38.695,65.891998
1043188,-39.044998,66.059998
1043189,-39.400002,66.226997
1043190,-39.758999,66.392998
1043191,-40.123001,66.557999
1043192,-40.492001,66.722
1043193,-40.866001,66.886002
1043194,-41.244999,67.047997
1043195,-41.630001,67.209999
1043196,-42.019001,67.370003
1043197,-42.412998,67.529999
1043198,-42.813,67.689003
1043199,-43.217999,67.847
1043200,-43.629002,68.002998
1043201,-44.046001,68.158997
1043202,-44.467999,68.314003
1043203,-44.895,68.467003
1043204,-45.328999,68.620003
1043205,-45.768002,68.771004
1043206,-46.214001,68.920998
1043207,-46.666,69.07
1043208,-47.123001,69.218002
1043209,-47.587002,69.364998
1043210,-48.057999,69.510002
1043211,-48.534,69.653999
1043212,-49.018002,69.796997
1043213,-49.507,69.938004
1043214,-50.004002,70.078003
1043215,-50.507,70.217003
1043216,-51.016998,70.353996
1043217,-51.533001,70.489998
1043218,-52.056999,70.624001
1043219,-52.587002,70.757004
1043220,-53.125,70.888
1043221,-53.669998,71.016998
1043222,-54.222,71.144997
1043223,-54.780998,71.272003
1043224,-55.347,71.396004
1043225,-55.921001,71.518997
1043226,-56.501999,71.639999
1043227,-57.091,71.760002
1044000,-9.4720001,28.889999
1044001,-9.5469999,29.1
1044002,-9.6219997,29.309999
1044003,-9.6969995,29.52
1044004,-9.7729998,29.73
1044005,-9.8500004,29.940001
1044006,-9.9259996,30.15
1044007,-10.003,30.360001
1044008,-10.08,30.569
1044009,-10.158,30.778999
1044010,-10.236,30.989
1044011,-10.314,31.198
1044012,-10.392,31.408001
1044013,-10.471,31.617001
1044014,-10.551,31.826
1044015,-10.63,32.035999
1044016,-10.71,32.244999
1044017,-10.791,32.453999
1044018,-10.871,32.664001
1044019,-10.953,32.873001
1044020,-11.034,33.082001
1044021,-11.116,33.291
1044022,-11.198,33.5
1044023,-11.281,33.709
1044024,-11.364,33.917999
1044025,-11.448,34.126999
1044026,-11.531,34.334999
1044027,-11.616,34.543999
1044028,-11.701,34.752998
1044029,-11.786,34.960999
1044030,-11.871,35.169998
1044031,-11.957,35.377998
1044032,-12.044,35.587002
1044033,-12.131,35.794998
1044034,-12.218,36.002998
1044035,-12.306,36.212002
1044036,-12.395,36.419998
1044037,-12.483,36.627998
1044038,-12.573,36.835999
1044039,-12.662,37.043999
1044040,-12.753,37.251999
1044041,-12.844,37.459999
1044042,-12.935,37.667
1044043,-13.027,37.875
1044044,-13.119,38.083
1044045,-13.212,38.290001
1044046,-13.305,38.498001
1044047,-13.399,38.705002
1044048,-13.494,38.911999
1044049,-13.589,39.119999
1044050,-13.684,39.327
1044051,-13.78,39.534
1044052,-13.877,39.741001
1044053,-13.974,39.948002
1044054,-14.072,40.154999
1044055,-14.171,40.361
1044056,-14.27,40.568001
1044057,-14.37,40.775002
1044058,-14.47,40.980999
1044059,-14.571,41.188
1044060,-14.672,41.394001
1044061,-14.775,41.599998
1044062,-14.878,41.806
1044063,-14.981,42.012001
1044064,-15.085,42.217999
1044065,-15.19,42.424
1044066,-15.296,42.630001
1044067,-15.402,42.835999
1044068,-15.509,43.041
1044069,-15.617,43.247002
1044070,-15.726,43.452
1044071,-15.835,43.657001
1044072,-15.945,43.862
1044073,-16.055,44.068001
1044074,-16.167,44.272999
1044075,-16.278999,44.477001
1044076,-16.392,44.681999
1044077,-16.506001,44.887001
1044078,-16.621,45.091
1044079,-16.736,45.296001
1044080,-16.853001,45.5
1044081,-16.969999,45.703999
1044082,-17.087999,45.908001
1044083,-17.207001,46.112
1044084,-17.327,46.316002
1044085,-17.447001,46.519001
1044086,-17.569,46.723
1044087,-17.691,46.925999
1044088,-17.815001,47.130001
1044089,-17.938999,47.333
1044090,-18.065001,47.535999
1044091,-18.191,47.738998
1044092,-18.318001,47.941002
1044093,-18.447001,48.144001
1044094,-18.576,48.346001
1044095,-18.705999,48.549
1044096,-18.837999,48.750999
1044097,-18.969999,48.952999
