"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Hessen;2012;"Umw-Ausstoß: Raffinerien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.03.2015
Hessen;2012;"Umw-Ausstoß: Sonstige Energieerzeuger";;1027.0584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1027.0584;0;0;0;18.03.2015
Hessen;2012;"Umw-Ausstoß: Insgesamt";;97041.8412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58570.2612;0;38471.58;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Kraftwerke, Heizwerke";;4100.8836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3162.9636;0;937.92;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;49.4626;0;0;0;0;0;0;0;0;0;0;0;0;3.576;0;0;0;0.32;0;0;0;24.56;0;0;0;0;0;5.199;0;15.8076;0;0;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Sonstige Energieerzeuger";;1968.464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1405.831;0;144.925;0;0;0;0;0;417.708;0;0;0;18.03.2015
Hessen;2012;"Umw-Verbrauch: Insgesamt";;6118.8102;0;0;0;0;0;0;0;0;0;0;0;0;3.576;0;0;0;0.32;0;0;0;1430.391;0;144.925;0;0;0;5.199;0;3596.4792;0;937.92;0;18.03.2015
Hessen;2012;"Fackel- und Leitungsverluste";;3324.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.974;0;0;0;0;0;1097.064;0;2167.12;0;18.03.2015
Hessen;2012;"Energieangebot nach Umwandlungsbilanz";;777346.4132;653.779;0;3263.162;0;0;812.262;3227.037;0;2244;65479.968;107190.192;172441.2;64465.97;192.758;1397.15;614.874;5308.565;0;0;0;146411.742;0;0;0;0;1620;31107.214;1826.957;131833.5192;0;35366.54;1889.524;18.03.2015
Hessen;2012;"Nichtenergetischer Verbrauch";;5901.957;218.612;0;105.203;0;0;0;1304.618;0;2244;0;0;0;0;0;973.769;3.895;3.938;0;0;0;1047.656;0;0;0;0;0;0;0;0;0;0;0.266;18.03.2015
Hessen;2012;"Statistische Differenzen";;0.0380000000077416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0380000000077416;0;18.03.2015
Hessen;2012;Endenergieverbrauch;;771444.4942;435.167;0;3157.959;0;0;812.262;1922.419;0;0;65479.968;107190.192;172441.2;64465.97;192.758;423.381;610.979;5304.627;0;0;0;145364.086;0;0;0;0;1620;31107.214;1826.957;131833.5192;0;35366.578;1889.258;18.03.2015
Hessen;2012;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;110257.063;372.944;0;3157.959;0;0;0;1921.462;0;0;0;0.696;0;2631.97;192.758;423.381;568.179;156.547;0;0;0;34745.396;0;0;0;0;0;2706.214;12.957;40806.864;0;20670.478;1889.258;18.03.2015
Hessen;2012;Schienenverkehr;;5659.904;0;0;0;0;0;0;0;0;0;0;760.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;4850.514;0;0;0;18.03.2015
Hessen;2012;Straßenverkehr;;176746.795;0;0;0;0;0;0;0;0;0;64256.41;100474.85;0;0;0;0;0;1792.635;0;0;0;432.9;0;0;0;0;0;9790;0;0;0;0;0;18.03.2015
Hessen;2012;Luftverkehr;;172484.743;0;0;0;0;0;0;0;0;0;43.543;0;172441.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.03.2015
Hessen;2012;"Küsten- und Binnenschifffahrt";;851.056;0;0;0;0;0;0;0;0;0;0;799.056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;18.03.2015
Hessen;2012;"Verkehr insgesamt";;355742.498;0;0;0;0;0;0;0;0;0;64299.953;102034.296;172441.2;0;0;0;0;1792.635;0;0;0;432.9;0;0;0;0;0;9891;0;4850.514;0;0;0;18.03.2015
Hessen;2012;Haushalte;;191947.184341909;45.1001342249122;0;0;0;0;812.262;0;0;0;504.026507537688;0;0;44824.8772909413;0;0;42.8;1828.20784801153;0;0;0;77158.68;0;0;0;0;1518.44776119403;18126;1814;37678.7628;0;7594.02;0;18.03.2015
Hessen;2012;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;113497.748858091;17.1228657750878;0;0;0;0;0;0.957;0;0;675.988492462312;5155.2;0;17009.1227090587;0;0;0;1527.23715198847;0;0;0;33027.11;0;0;0;0;101.55223880597;384;0;48497.3784;0;7102.08;0;18.03.2015
Hessen;2012;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;305444.9332;62.223;0;0;0;0;812.262;0.957;0;0;1180.015;5155.2;0;61834;0;0;42.8;3355.445;0;0;0;110185.79;0;0;0;0;1620;18510;1814;86176.1412;0;14696.1;0;18.03.2015
Hessen;2013;Gewinnung;;84470.4413907436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1592.14043;1411.688664;4412.007144;6637.851216;56733.8258697719;2008.73705697165;0;0;0;11674.19101;01.12.2016
Hessen;2013;Bezüge;;775864.449219061;46549.769211;0;3064.26906;0;1152.978;909.227514;3377.771491;0;2343.5109884114;65674.9569349547;111799.892810489;174218.874636441;70804.2841201174;61.06613;1247.39756;1401.40825023145;5224.82465944456;0;0;0;201759.07626;0;0;0;0;0;1187.452;0;85087.6895929716;0;0;0;01.12.2016
Hessen;2013;Bestandsentnahmen;;120.07048051;0;0;15.49967;0;0;0;0;0;0;0;0.00441051;0;24.04785;26.92572;20.52983;0;16.39413;0;0;0;0;0;0;0;0;0;16.66887;0;0;0;0;0;01.12.2016
Hessen;2013;Energieaufkommen;;860455.134310543;46549.769211;0;3079.76873;0;1152.978;909.227514;3377.771491;0;2343.5109884114;65674.9569349547;111799.897220999;174218.874636441;70828.3319701174;87.99185;1267.92739;1401.40825023145;5241.21878944456;0;0;0;201759.07626;0;1592.14043;1411.688664;4412.007144;6637.851216;57938.11996;2008.73705697165;85087.6895929716;0;0;11674.19101;01.12.2016
Hessen;2013;Lieferungen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;Bestandsaufstockungen;;1109.89414;695.04069;0;0;0;200.224;0;19.40604;0;0;0;0;0;0;0;0;13.61306;0;0;0;0;0;0;0;0;0;0;36.21454;0;0;0;0;145.39581;01.12.2016
Hessen;2013;Primärenergieverbrauch;;859345.240170543;45854.728521;0;3079.76873;0;952.754;909.227514;3358.365451;0;2343.5109884114;65674.9569349547;111799.897220999;174218.874636441;70828.3319701174;87.99185;1267.92739;1387.79519023145;5241.21878944456;0;0;0;201759.07626;0;1592.14043;1411.688664;4412.007144;6637.851216;57901.90542;2008.73705697165;85087.6895929716;0;0;11528.7952;01.12.2016
Hessen;2013;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);34637.92231985;26018.8912;0;0;0;8.31936;0.14976;2.385;0;0;0;1.01893985;0;90.52339;0;0.0333;8.24;0;0;0;0;3189.49819;0;152.41224;0;0;0;3644.72964;0;0;0;0;1521.7213;01.12.2016
Hessen;2013;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;62256.793495;18275.9632;0;0;0;616.96155;68.608;647.909;0;0;0;0;0;86.69771;0;5.923;0.567;0;0;0;0;27336.83199;0;169.41364;0;0;0;8878.08934;0;0;0;0;6169.829065;01.12.2016
Hessen;2013;"Umw-Einsatz: Industriewärmekraftwerke";;11770.94555;0;0;0;0;0;0;0;0;0;0;0;0;1.26591;0;0;0;0;0;0;0;9562.78695;0;0;0;0;0;1397.5381;0;0;0;0;809.35459;01.12.2016
Hessen;2013;"Umw-Einsatz: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Wasserkraftwerke";;4126.211064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1411.688664;0;0;0;0;2714.5224;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;20001.77266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061.1843;0;4412.007144;5017.851216;9510.73;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Heizwerke";LAK2);10474.009675;643.929;0;0;0;327.47309;15.79424;147.588;0;0;0;0;0;306.38815;0;12.9537;0.224;0;0;0;0;6526.4012;0;0.11825;0;0;0;1460.57428;0;0;0;0;1032.565765;01.12.2016
Hessen;2013;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Raffinerien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Sonstige Energieerzeuger";;1416.52952519821;0;0;0;0;0;0;0;0;0;0;0;0;382;0;0;652.529525198212;0;0;0;0;382;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Einsatz: Insgesamt";;144684.184289048;44938.7834;0;0;0;952.754;84.552;797.882;0;0;0;1.01893985;0;866.87516;0;18.91;661.560525198212;0;0;0;0;46997.51833;0;1383.12843;1411.688664;4412.007144;5017.851216;24891.66136;0;2714.5224;0;0;9533.47072;01.12.2016
Hessen;2013;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);15944.038092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15944.038092;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;43273.855584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15292.414044;0;27981.44154;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Industriewärmekraftwerke";;5838.395508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5838.395508;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Wasserkraftwerke";;3497.720184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3497.720184;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;12613.2192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12613.2192;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Heizwerke";LAK2);9962.84808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9962.84808;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Raffinerien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Sonstige Energieerzeuger";;217.088172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217.088172;0;0;0;01.12.2016
Hessen;2013;"Umw-Ausstoß: Insgesamt";;91347.16482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53402.8752;0;37944.28962;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Kraftwerke, Heizwerke";;3938.62086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2870.26164;0;1068.35922;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;52.6673916;0;0;0;0;0;0;0;0;0;0;0;0;4.14079;0;0;0;0.3884;0;0;0;14.83957;0;0;0;0;0;19.99418;0;13.3044516;0;0;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Sonstige Energieerzeuger";;3034.9254104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2428.824552;0;138.13445;0;0;0;0;0;467.9664084;0;0;0;01.12.2016
Hessen;2013;"Umw-Verbrauch: Insgesamt";;7026.213662;0;0;0;0;0;0;0;0;0;0;0;0;4.14079;0;0;0;0.3884;0;0;0;2443.664122;0;138.13445;0;0;0;19.99418;0;3351.5325;0;1068.35922;0;01.12.2016
Hessen;2013;"Fackel- und Leitungsverluste";;3739.0077461716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.886;0;0;0;0;0;1016.9345461716;0;2655.1872;0;01.12.2016
Hessen;2013;"Energieangebot nach Umwandlungsbilanz";;795242.999293323;915.945121;0;3079.76873;0;0;824.675514;2560.483451;0;2343.5109884114;65674.9569349547;111798.878281149;174218.874636441;69957.3160201174;87.99185;1249.01739;726.234665033243;5240.83038944456;0;0;0;152317.893808;0;8.63055;0;0;1620;32990.24988;2008.73705697165;131407.5753468;0;34220.7432;1995.32448;01.12.2016
Hessen;2013;"Nichtenergetischer Verbrauch";;5444.6750394114;447.7925;0;79.3605;0;0;0;999.978421;0;2343.5109884114;0;0;0;0;0;623.35427;4.14;4.30003;0;0;0;941.97602;0;0;0;0;0;0;0;0;0;0;0.26231;01.12.2016
Hessen;2013;"Statistische Differenzen";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;Endenergieverbrauch;;789798.324253912;468.152621;0;3000.40823;0;0;824.675514;1560.50503;0;0;65674.9569349547;111798.878281149;174218.874636441;69957.3160201174;87.99185;625.66312;722.094665033243;5236.53035944456;0;0;0;151375.917788;0;3.99155;0;0;1620;32990.24988;2008.73705697165;131407.5753468;0;34220.7432;1995.06217;01.12.2016
Hessen;2013;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;111249.525898349;403.22045;0;3000.40823;0;0;0;1559.53991;0;0;0;0.3091795495;0;2281.96584;87.99185;625.66312;694.80316;169.79905;0;0;0;34749.23493;0;3.99155;0;0;0;3708.24988;11.90861;40905.0706788;0;21052.30729;1995.06217;01.12.2016
Hessen;2013;Schienenverkehr;;6146.2555432;0;0;0;0;0;0;0;0;0;0;762.7191432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;5337.5364;0;0;0;01.12.2016
Hessen;2013;Straßenverkehr;;180529.250753511;0;0;0;0;0;0;0;0;0;64400.097;104893.9537;0;0;0;0;0;1672.89564351123;0;0;0;434.30441;0;0;0;0;0;9128;0;0;0;0;0;01.12.2016
Hessen;2013;Luftverkehr;;174274.530571396;0;0;0;0;0;0;0;0;0;55.6559349547096;0;174218.874636441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.12.2016
Hessen;2013;"Küsten- und Binnenschifffahrt";;766.5760304;0;0;0;0;0;0;0;0;0;0;722.5760304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;01.12.2016
Hessen;2013;"Verkehr insgesamt";;361716.612898507;0;0;0;0;0;0;0;0;0;64455.7529349547;106379.2488736;174218.874636441;0;0;0;0;1672.89564351123;0;0;0;434.30441;0;0;0;0;0;9218;0;5337.5364;0;0;0;01.12.2016
Hessen;2013;Haushalte;;196988.078617153;47.0637807179813;0;0;0;0;824.675514;0;0;0;520.765527638191;0;0;49059.4053020223;0;0;27.291505033243;1849.12492957588;0;0;0;76908.06305;0;0;0;0;1518.44776119403;19683;1996.82844697165;36440.46;0;8112.9528;0;01.12.2016
Hessen;2013;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;119844.106839902;17.8683902820187;0;0;0;0;0;0.96512;0;0;698.438472361809;5419.320228;0;18615.9448780951;0;0;0;1544.71073635745;0;0;0;39284.315398;0;0;0;0;101.55223880597;381;0;48724.508268;0;5055.48311;0;01.12.2016
Hessen;2013;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;316832.185457056;64.932171;0;0;0;0;824.675514;0.96512;0;0;1219.204;5419.320228;0;67675.3501801174;0;0;27.291505033243;3393.83566593333;0;0;0;116192.378448;0;0;0;0;1620;20064;1996.82844697165;85164.968268;0;13168.43591;0;01.12.2016
Hessen;2014;Gewinnung;;88752.142063131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1597.40375136986;1065.24;5143.9005;7201.049148;58725.3200892828;2225.34353447829;0;0;0;12793.88504;25.01.2017
Hessen;2014;Bezüge;;760495.904453878;25907.639482;0;2948.02599;0;771.204;639.880338;3378.025212;0;2420;66338.9002141048;115752.934700477;184438.2;61132.9874079008;19.47511;1145.57613;11567.46497;4951.94463706389;0;0;0;192121.583373659;0;0;0;0;0;0;0;86962.062888672;0;0;0;25.01.2017
Hessen;2014;Bestandsentnahmen;;388.67654;0;0;15.05193;0;125.003;0;19.80352;0;0;0;0;0;0;23.71855;0;0;0;0;0;0;0;0;0;0;0;0;62.40054;0;0;0;0;142.699;25.01.2017
Hessen;2014;Energieaufkommen;;849636.723057009;25907.639482;0;2963.07792;0;896.207;639.880338;3397.828732;0;2420;66338.9002141048;115752.934700477;184438.2;61132.9874079008;43.19366;1145.57613;11567.46497;4951.94463706389;0;0;0;192121.583373659;0;1597.40375136986;1065.24;5143.9005;7201.049148;58787.7206292828;2225.34353447829;86962.062888672;0;0;12936.58404;25.01.2017
Hessen;2014;Lieferungen;;2065.5136323818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2065.5136323818;0;0;0;0;0;25.01.2017
Hessen;2014;Bestandsaufstockungen;;371.79342;220.90975;0;0;0;0;0;6.364;0;0;0;0.02023;0;96.36258;0;3.36663;30.34101;14.42922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;Primärenergieverbrauch;;847199.416004627;25686.729732;0;2963.07792;0;896.207;639.880338;3391.464732;0;2420;66338.9002141048;115752.914470477;184438.2;61036.6248279008;43.19366;1142.2095;11537.12396;4937.51541706389;0;0;0;192121.583373659;0;1597.40375136986;1065.24;5143.9005;7201.049148;56722.206996901;2225.34353447829;86962.062888672;0;0;12936.58404;25.01.2017
Hessen;2014;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);20275.67431094;9254.1;0;0;0;0;0;0;0;0;0;1.64006;0;48.03142;0;0;0;0;0;0;0;2243.14718;0;156.13575;0;0;0;5433.73001593995;0;0;0;0;3138.889885;25.01.2017
Hessen;2014;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;61131.32755;15385.1466;0;0;0;873.864;65.787;679.27698;0;0;0;0;0;76.36187;0;26.808;0;0;0;0;0;26919.24184;0;146.79566;0;0;0;10861.96458;0;0;0;0;6096.08102;25.01.2017
Hessen;2014;"Umw-Einsatz: Industriewärmekraftwerke";;12087.1467;0;0;0;0;0;0;0;0;0;0;0;0;0.35255;0;0;0;0;0;0;0;10135.13501;0;0;0;0;0;1217.68147;0;0;0;0;733.97767;25.01.2017
Hessen;2014;"Umw-Einsatz: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Wasserkraftwerke";;3878.4708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1065.24;0;0;0;0;2813.2308;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;21093.7617162192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1119.36190136986;0;5143.9005;5473.049148;9357.45016684932;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Heizwerke";LAK2);8049.97202;360.278;0;0;0;22.343;0;0;0;0;0;0;0;182.4495;0;0;0;0;0;0;0;5243.98049;0;0.08844;0;0;0;1337.548685;2.4444;0;0;0;900.839505;25.01.2017
Hessen;2014;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Raffinerien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Sonstige Energieerzeuger";;726.174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;726.174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Einsatz: Insgesamt";;127242.527097159;24999.5246;0;0;0;896.207;65.787;679.27698;0;0;0;1.64006;0;307.19534;0;26.808;726.174;0;0;0;0;44541.50452;0;1422.38175136986;1065.24;5143.9005;5473.049148;28208.3749177893;2.4444;2813.2308;0;0;10869.78808;25.01.2017
Hessen;2014;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);8735.199768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8735.199768;0;0;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;42138.231984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15226.392312;0;26911.839672;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Industriewärmekraftwerke";;6105.538008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6105.538008;0;0;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Wasserkraftwerke";;3223.418364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3223.418364;0;0;0;25.01.2017
Hessen;2014;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;13871.4129108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13871.4129108;0;0;0;25.01.2017
